outdoor_temp,outdoor_humidity,indoor_temp,ac_status,ac_target_temp,indoor_temp_next_hour
36.51826458140859,20.556170442495258,24.86559831312898,1,24.136357677501767,24.35512986818993
27.120749283974583,75.39488263122163,24.35512986818993,1,23.35046068561451,23.651861440387137
38.572742597812976,45.856234561660415,23.651861440387137,1,24.232408008069363,24.058244037764695
25.095904276451023,25.191379768718527,24.058244037764695,1,25.849789179768443,25.31232563716732
21.294557395634104,59.77988047139084,25.31232563716732,0,,24.910548813013996
18.702173248834995,99.81923880391535,24.910548813013996,0,,24.289711256596096
30.23910834949742,60.21432185830892,24.289711256596096,1,22.132202931602194,22.779455429100366
23.626781200667075,70.7481075761091,22.779455429100366,1,22.579579488364892,22.639542270585533
27.236319006939077,98.85203632884806,22.639542270585533,1,24.370786895517575,23.851413508037965
17.02133315831788,49.572356484912355,23.851413508037965,0,,23.168405473065956
33.205408715296485,49.422650617540256,23.168405473065956,1,25.93369256357937,25.104106436425347
24.97061106111383,85.31454985755072,25.104106436425347,1,25.34120998235695,25.270078918577468
23.019501624293397,34.92148083198834,25.270078918577468,0,,25.04502118914906
36.458970120343,46.076712416150784,25.04502118914906,1,22.066351315711426,22.959952277742715
27.802326457482025,38.11966201583503,22.959952277742715,1,22.384706204365685,22.557280026378795
38.5130816122401,51.805761687001784,22.557280026378795,0,,24.152860184964926
38.418249718418366,31.00167553167946,24.152860184964926,1,24.94086447696309,24.70446318936364
20.22679051844284,63.31583790620527,24.70446318936364,1,23.03176651086062,23.533575514411528
31.499601150854478,85.37777601609727,23.533575514411528,0,,24.330178078055823
27.915897281775358,40.86633398643272,24.330178078055823,0,,24.688749998427777
17.32756919514748,91.77726063626613,24.688749998427777,0,,23.952631918099748
37.06590857973349,35.09656866731035,23.952631918099748,0,,25.263959584263123
23.73023936531652,78.07645430961915,25.263959584263123,0,,25.110587562368462
36.40810729695231,52.360650169775205,25.110587562368462,0,,26.24033953582685
31.050791153857194,26.731197199603905,26.24033953582685,1,25.141362604455775,25.471055683867096
31.724706367855717,66.45492971491637,25.471055683867096,1,22.40588617146413,23.325437025185018
31.587544227701397,20.404926707697495,23.325437025185018,1,23.221455441377575,23.252649916519808
27.140343839655664,55.87393143889979,23.252649916519808,0,,23.64141930883339
20.606732736513994,76.97433770780287,23.64141930883339,0,,23.337950651601453
27.347342879585867,34.30581673770631,23.337950651601453,1,24.59853159618886,24.220357312812638
36.23058526235445,72.60903138402747,24.220357312812638,0,,25.42138010776682
28.563505763872485,60.7051261471008,25.42138010776682,1,23.060809470726902,23.768980661838878
21.09974108447709,97.84084438019565,23.768980661838878,0,,23.5020567041027
27.16855382398638,92.48790301748431,23.5020567041027,0,,23.86870641609107
34.870282588541215,60.21096744841537,23.86870641609107,1,24.6756962386524,24.433599291884
36.60418912679758,38.41482145932442,24.433599291884,1,23.123089449763423,23.516242402399598
15.607899160786346,71.63778367257342,23.516242402399598,0,,22.725408078238274
39.86376276993353,57.59556111927544,22.725408078238274,1,25.659457560881794,24.77924271608874
24.25396750638611,21.236529322309394,24.77924271608874,1,23.323001218682055,23.75987366790406
28.81912417088725,65.78339753366706,23.75987366790406,1,25.41203782186944,24.916388575679825
22.36122230173964,50.807818288154024,24.916388575679825,0,,24.660871948285806
21.71187142225392,58.822389942105254,24.660871948285806,1,24.2272050498334,24.357305119369123
38.40386935401952,75.68238373399784,24.357305119369123,1,22.281664523398177,22.90435670218946
20.222967940384002,73.69148134592405,22.90435670218946,0,,22.636217826008913
18.5021003809131,61.46637218909894,22.636217826008913,1,23.290203056954404,23.094007487670755
36.21674487311686,30.929706515362305,23.094007487670755,1,23.43796460487902,23.334777469716542
22.339796106612333,84.74889243828109,23.334777469716542,0,,23.235279333406123
21.40517358986145,68.92109686925444,23.235279333406123,1,24.045369595443752,23.802342516832464
27.53790736717999,83.86361431734201,23.802342516832464,0,,24.175899001867215
16.77352292499819,51.742706177111074,24.175899001867215,1,25.560021367270267,25.14478465764935
23.449878921288395,50.04663621119552,25.14478465764935,1,23.753896492072347,24.171162941745447
31.800653382379984,46.25221339797855,24.171162941745447,1,24.170578538830306,24.17075385970485
22.163531303207108,67.26666084552086,24.17075385970485,1,23.001005442063455,23.351929967355872
15.97086836073558,44.261241173857826,23.351929967355872,0,,22.613823806693844
18.17651281629712,61.77946080438435,22.613823806693844,0,,22.17009270765417
21.788572895493548,97.22014643126158,22.17009270765417,0,,22.13194072643811
17.1336866248442,24.134537693488618,22.13194072643811,1,23.645415620226714,23.191373152090133
32.487805269179844,31.06824739342411,23.191373152090133,1,25.90340831785014,25.08979776812214
27.907508707529885,45.836517835299674,25.08979776812214,0,,25.371568862062915
24.970522536119866,54.68165900645936,25.371568862062915,1,22.313825525369065,23.23114852637722
15.633768585386438,97.01187317423401,23.23114852637722,0,,22.471410532278142
25.707861873502694,75.07999206122932,22.471410532278142,0,,22.795055666400597
19.332358001771144,32.514963413686885,22.795055666400597,1,22.959149436629612,22.909921305560907
17.346832252032293,34.62927976858459,22.909921305560907,0,,22.353612400208046
21.99834742364857,96.38922245305552,22.353612400208046,0,,22.3180859025521
31.42778321250417,54.853831894231284,22.3180859025521,0,,23.229055633547304
25.490001560694747,39.81847916009259,23.229055633547304,1,22.634585790569965,22.812926743463166
18.004116195141055,47.35037333731213,22.812926743463166,1,22.18401056808701,22.372685420699856
16.018220057974254,88.43684672088058,22.372685420699856,1,22.701321079557353,22.602730381900102
15.429027545793756,81.06915384031288,22.602730381900102,0,,21.885360098289468
26.836794269514144,33.856149592801216,21.885360098289468,1,24.599094730571053,23.784974340886578
16.201473104925842,95.93165852731087,23.784974340886578,1,22.181216039088177,22.662343529627698
24.36531536566178,70.0687932571389,22.662343529627698,1,24.00415953566104,23.601614733851036
28.48443621000156,74.71710155185129,23.601614733851036,1,22.28227498960172,22.678076912876517
31.06048195515789,22.120904843329747,22.678076912876517,1,24.545614389784046,23.985353146711788
35.02373236705999,74.17346739063854,23.985353146711788,0,,25.089191068746608
31.08220546105883,56.660231239321334,25.089191068746608,0,,25.68849250797783
35.515986893598885,70.07517360812582,25.68849250797783,0,,26.671241946539936
39.029764095597855,92.4280513564851,26.671241946539936,1,23.095844509284536,24.168463740461156
20.364727992709355,50.18072665823807,24.168463740461156,0,,23.788090165685976
17.36107401889821,74.64054187330855,23.788090165685976,0,,23.145388551007198
31.393065884518553,50.83172967724521,23.145388551007198,1,22.093087742943304,22.408777985362473
35.36171206472339,42.548381981872,22.408777985362473,1,24.771561434767758,24.062726399946172
23.708415111329934,94.93185214845658,24.062726399946172,1,24.94028417521554,24.677016842634732
35.08702325962122,42.562765805704515,24.677016842634732,1,23.693883769232475,23.988823691253153
29.213007093748956,66.07396602064676,23.988823691253153,0,,24.511242031502732
25.315441922785663,49.761446863422655,24.511242031502732,0,,24.591662020631027
29.513600308597745,89.36932857677776,24.591662020631027,1,25.43365100737205,25.181054311349744
25.72485068437546,80.06968542331978,25.181054311349744,0,,25.235433948652314
20.955903810099485,50.21831089410359,25.235433948652314,0,,24.80748093479703
27.63130931119643,86.11659728861933,24.80748093479703,1,23.190540698037243,23.67562276906518
17.499622179046582,24.278823739789512,23.67562276906518,0,,23.05802271006332
37.63454941048159,27.302934142890685,23.05802271006332,0,,24.515675380105147
38.920022128161406,74.14159235394426,24.515675380105147,1,24.293751552493145,24.360328700776744
30.795930304244983,55.87564175826558,24.360328700776744,0,,25.003888861123567
30.061023147527976,64.29624418766406,25.003888861123567,0,,25.509602289764008
33.809363235942,83.32632349806788,25.509602289764008,0,,26.339578384381806
17.8366150504362,94.47432845498341,26.339578384381806,1,22.230235040066578,23.463038043361145
28.73822205809339,55.32244010987016,23.463038043361145,0,,23.990556444834368
28.647894254124722,76.46651871029556,23.990556444834368,0,,24.456290225763404
18.574792051320898,80.92085053739778,24.456290225763404,1,25.467474821243364,25.164119442599375
35.96201909409963,54.087318003755286,25.164119442599375,1,22.291052025456775,23.152972250599554
35.546501482258904,76.4993781725197,23.152972250599554,0,,24.39232517376549
27.833154217309822,38.65824579396222,24.39232517376549,1,23.497083183024483,23.765655780246785
24.26605367667227,85.0239653806002,23.765655780246785,0,,23.815695569889336
37.692342658713656,67.35109910570274,23.815695569889336,1,23.50503834212366,23.598235510453364
17.08751791746672,82.17175327419494,23.598235510453364,1,24.82033745718664,24.453706873166656
21.2181038607572,46.42020232152788,24.453706873166656,1,23.970500417163436,24.115462353964404
15.283841119185476,57.4928513595301,24.115462353964404,1,24.963895443642674,24.709365516739194
34.179871327714295,85.82322815013545,24.709365516739194,0,,25.656416097836704
33.65112198163558,66.66950120777277,25.656416097836704,1,23.6008915714881,24.21754892939268
26.942872272005694,26.631305735468338,24.21754892939268,0,,24.490081263653984
20.589895962986315,97.0578031552489,24.490081263653984,1,25.911602675017082,25.485146251608153
28.900125966064614,45.81491106220669,25.485146251608153,1,24.110804436345198,24.523106980924084
39.82411990298251,25.90372517883191,24.523106980924084,0,,26.053208273129925
32.385278077666186,26.03476376718154,26.053208273129925,0,,26.68641525358355
30.73496595338156,75.65989511876937,26.68641525358355,0,,27.09127032356335
39.895784375734266,75.75400446910518,27.09127032356335,0,,28.371721728780443
37.52895026227472,23.63571042731663,28.371721728780443,1,25.834809629631383,26.5958832593761
16.446597443942686,51.56174388865039,26.5958832593761,1,24.48053039120615,25.115136251657134
21.934529574528316,35.0496927779009,25.115136251657134,1,23.553073535959488,24.021692350668783
20.73486864262374,41.27503399713912,24.021692350668783,0,,23.69300997986428
39.35987019165417,98.89685955836823,23.69300997986428,1,22.1292638044386,22.598387657066304
21.994087679223643,52.8965376697749,22.598387657066304,0,,22.53795765928204
32.11827931384698,33.00935514759131,22.53795765928204,1,22.30480151839665,22.374748360662267
38.51329567838459,53.33112461907834,22.374748360662267,0,,23.9886030924345
30.33537989839475,53.45944290324951,23.9886030924345,1,25.50664594370317,25.05123308832257
28.78969681360175,33.186740890960074,25.05123308832257,1,23.5058534675122,23.96946735375531
35.26383326954583,98.98209034519556,23.96946735375531,0,,25.09890394533436
24.41847424844852,79.96626399808576,25.09890394533436,0,,25.030860975645776
39.24785994536508,87.36951385085669,25.030860975645776,0,,26.452560872617706
16.587795739750035,22.94574941087931,26.452560872617706,0,,25.46608435933094
21.835176798267657,24.51003973207417,25.46608435933094,1,24.76685758867565,24.976625619872237
28.35865687573658,79.99285995759774,24.976625619872237,0,,25.314828745458673
28.885792640065688,81.51899321444084,25.314828745458673,0,,25.671925134919373
33.927030051061394,50.22804394206291,25.671925134919373,0,,26.497435626533576
26.263603382752336,30.3327532121196,26.497435626533576,0,,26.47405240215545
21.868294925647717,36.57821192064452,26.47405240215545,0,,26.01347665450468
31.792517110146417,69.45025923663167,26.01347665450468,1,23.07468992810123,23.956325946022265
15.55461855075754,59.85321493167143,23.956325946022265,1,25.08927356694256,24.74938928066647
28.004087527799832,88.1745200254832,24.74938928066647,1,25.871895061759293,25.535143327431445
17.210205584141164,83.34542715757064,25.535143327431445,0,,24.702649553102418
18.35038071126602,22.302614105067118,24.702649553102418,0,,24.067422668918777
34.616706598607735,71.1489085579394,24.067422668918777,0,,25.122351061887674
20.32410403772277,30.90971804694158,25.122351061887674,1,25.921850900369513,25.68200094882496
30.20219623854713,70.93154572978261,25.68200094882496,0,,26.13402047779718
25.936873050593228,92.33269555949987,26.13402047779718,1,24.189785227596445,24.773055802656664
26.272761185402608,92.83770227226184,24.773055802656664,1,24.488346800911494,24.573759501435045
36.55909271866863,95.96164989261138,24.573759501435045,1,23.83738723178469,24.058298912679795
36.05228537546774,81.51341930523179,24.058298912679795,1,23.836543024953045,23.90306979127107
39.50081438213692,59.40944751942957,23.90306979127107,0,,25.462844250357655
20.228269776962854,66.37199475773907,25.462844250357655,0,,24.939386803018174
16.8965832027166,30.310377752851938,24.939386803018174,0,,24.135106442988015
29.619152648728843,52.02403911282251,24.135106442988015,1,24.56349897921286,24.434981218345406
19.54700210997862,47.65338266590906,24.434981218345406,0,,23.94618330750873
36.85794012136043,61.21888438913687,23.94618330750873,1,22.68927948480652,23.066350631617183
19.80722547021677,23.26948930131831,23.066350631617183,0,,22.740438115477144
23.62706569555967,47.80953715861468,22.740438115477144,1,22.354810135028224,22.4704985291629
18.01589677751502,56.86230144261806,22.4704985291629,1,25.576869051583703,24.644957894857463
18.218709957491097,46.40796106481243,24.644957894857463,0,,24.002333101120826
15.982803496027474,83.95283191272341,24.002333101120826,0,,23.20038014061149
32.19461792740208,60.9325610837809,23.20038014061149,0,,24.099803919290547
38.02181001329533,24.8862367883891,24.099803919290547,1,25.473204428142346,25.061184275486806
17.112925192017048,67.78224658043445,25.061184275486806,1,22.83739729334684,23.50453338798883
24.26180256978455,58.761838815281706,23.50453338798883,1,25.039821635750343,24.579235161421888
28.28164384933835,77.64128491131719,24.579235161421888,1,22.14673281156239,22.87648351652024
21.31092360860052,77.0679668707642,22.87648351652024,0,,22.719927525728266
36.11101681584072,79.969298560687,22.719927525728266,1,22.428688045359102,22.51605988946985
26.185309170586365,62.60938131640185,22.51605988946985,0,,22.8829848175815
17.621729163312022,78.99241648750552,22.8829848175815,1,22.080284791110905,22.321094799052084
23.05197913957946,36.91584055972357,22.321094799052084,1,24.141342256062096,23.595268018959093
20.83041028874503,47.43414914226082,23.595268018959093,0,,23.318782245937687
31.97755797861224,83.13369908858706,23.318782245937687,0,,24.18465981920514
26.989552543856256,66.73595877713353,24.18465981920514,1,24.347364472083516,24.298553076220003
33.63598685460825,54.53276369837435,24.298553076220003,0,,25.232296454058826
24.469315648782235,46.99574670975345,25.232296454058826,1,24.583668965326403,24.77825721194613
29.269457616722796,48.4877380718277,24.77825721194613,0,,25.227377252423796
23.25871203202285,94.69534590078996,25.227377252423796,0,,25.030510730383703
17.544561815510093,32.22873113474656,25.030510730383703,0,,24.281915838896342
27.195245020218447,88.0654014268917,24.281915838896342,1,23.14038067477539,23.482841224011676
19.33433988236887,91.74123397011401,23.482841224011676,0,,23.067991089847396
16.29088694686282,21.459398514268884,23.067991089847396,0,,22.39028067554894
39.559465422715164,28.963112173444188,22.39028067554894,1,24.30399367122264,23.72987977252053
37.93489032713829,20.424000511808433,23.72987977252053,1,23.03161130817976,23.24109184748199
19.272189684751645,73.49145759395448,23.24109184748199,0,,22.844201631208954
32.96143177091384,62.802938563592846,22.844201631208954,1,23.119916374641136,23.037201951611483
34.23732332979842,34.96349988460187,23.037201951611483,1,24.843809915346995,24.30182752622634
19.987673183457993,78.89977469587905,24.30182752622634,1,22.459347298956814,23.01209136713767
30.265501061040816,43.09044425922046,23.01209136713767,0,,23.737432336527984
27.652598908983677,94.56114738055473,23.737432336527984,0,,24.128948993773555
28.314735813789646,24.145882945794153,24.128948993773555,1,23.8170718888764,23.910635020345545
28.715077948453832,63.91375839111818,23.910635020345545,1,23.28941537989889,23.475781272032886
35.24686114636587,40.37125238110111,23.475781272032886,0,,24.652889259466185
15.067772485358242,29.335685131334508,24.652889259466185,0,,23.69437758205539
26.78940471375396,52.947273131781486,23.69437758205539,1,22.426797000453746,22.80707117493424
36.26818650041137,79.67796204389745,22.80707117493424,1,22.49718889394218,22.5901535782398
33.27168688009111,95.06723654568303,22.5901535782398,1,23.5169143398552,23.238886111370583
38.16123558974278,77.72772406010218,23.238886111370583,1,25.36731510703309,24.728786408334336
18.494309415657238,83.62138494879122,24.728786408334336,1,25.198148523678064,25.057339889074946
35.628316917319935,34.91239894305153,25.057339889074946,0,,26.114437591899446
31.629930517405004,61.845233981529546,26.114437591899446,1,23.264786329185977,24.11968170800002
29.707666894876418,74.63856507337059,24.11968170800002,1,23.756539634280873,23.865482256396618
24.423610735622688,57.01438285356851,23.865482256396618,1,24.159124247658532,24.07103165027996
25.968616884708474,66.19890167249005,24.07103165027996,0,,24.26079017372281
37.48936433186421,50.711297709856915,24.26079017372281,1,22.266476449563267,22.86477056681113
20.725634773119907,63.427944849072716,22.86477056681113,1,25.7593284944539,24.89096111616107
30.692701326785446,46.79244917256689,24.89096111616107,1,22.666923039973533,23.334134462829795
36.965727884335955,59.63389011231725,23.334134462829795,1,25.57557033220383,24.90313957139162
34.714930280613274,32.1339903786201,24.90313957139162,0,,25.884318642313787
32.67451153108648,82.28575512406009,25.884318642313787,0,,26.563337931191057
15.838310868394485,65.59117478970532,26.563337931191057,1,23.97592594852345,24.752149543323732
33.86588229650292,28.2332824595316,24.752149543323732,0,,25.66352281864165
17.76579342388018,87.71618333876145,25.66352281864165,1,24.41583148829005,24.79013888739553
27.557208686563254,63.18885096902694,24.79013888739553,0,,25.066845867312303
20.731284880816037,77.7802054714453,25.066845867312303,1,22.048812289272178,22.954222362684217
29.961067530130677,65.2406677858379,22.954222362684217,1,23.00719623562781,22.991304073744733
23.642399837597985,34.527817344114055,22.991304073744733,1,23.370097028714174,23.256459142223342
20.683774575749673,53.88774899363863,23.256459142223342,1,25.789133358447263,25.029331093580087
18.833785077902004,66.89838656134378,25.029331093580087,1,22.403178412063546,23.19102421651851
21.400388296341553,78.08764688499207,23.19102421651851,0,,23.011960624500816
38.302957062090314,65.21065468713672,23.011960624500816,1,25.160338548496348,24.51582517129769
15.575565119690937,72.10937687905968,24.51582517129769,0,,23.621799166137013
29.40720900417033,68.53720371062848,23.621799166137013,1,22.30928426195515,22.70303873320971
17.60617415129524,87.23517055843384,22.70303873320971,0,,22.193352275018263
26.270984285103303,29.05904366726042,22.193352275018263,0,,22.601115476026767
19.138012759182246,34.90567035952965,22.601115476026767,0,,22.254805204342315
38.02104706543431,89.59170896497027,22.254805204342315,0,,23.831429390451515
20.684890521927816,68.63155150354069,23.831429390451515,0,,23.516775503599145
16.369040970550785,46.815779331672076,23.516775503599145,1,25.15115955485797,24.66084433948032
30.093038293253475,29.14138400445502,24.66084433948032,1,24.14958241175169,24.30296099007028
37.99639041031901,47.707679549276904,24.30296099007028,1,23.923347912356295,24.03723183567049
37.96136812348253,66.96545793092538,24.03723183567049,0,,25.429645464451692
26.310987903317333,31.26856163038399,25.429645464451692,1,24.31052781636619,24.64626311079184
19.137832935699343,22.710332819727597,24.64626311079184,0,,24.09542009328259
24.059847477915827,66.44706802224349,24.09542009328259,1,22.880388856324387,23.24489822741185
20.317019608530657,61.21389459254501,23.24489822741185,0,,22.95211036552373
39.026757936736374,31.893018220249036,22.95211036552373,1,25.442528071562936,24.695402759751175
28.376742973341464,34.75702971350849,24.695402759751175,0,,25.063536781110205
29.884625433001094,25.3661181910742,25.063536781110205,0,,25.545645646299295
25.669722633418736,83.98256176594155,25.545645646299295,1,22.820558561928028,23.63808468723941
19.767193016591662,22.923973427847592,23.63808468723941,1,25.346259253169332,24.833806883390356
29.68634010585186,43.52357433767772,24.833806883390356,0,,25.319060205636507
26.332220868700688,61.951221546206405,25.319060205636507,1,23.924351793550343,24.342764317176194
27.425298720531224,81.22850248529926,24.342764317176194,1,22.727712521981083,23.212228060539616
36.54464052533793,95.68923697069062,23.212228060539616,1,23.089207418881198,23.126113611378724
37.43576024547211,62.1262773327435,23.126113611378724,0,,24.55707827478806
15.634658891508622,32.49220778929523,24.55707827478806,1,25.467975040046095,25.194706010468686
25.199612384121117,64.13780762074718,25.194706010468686,0,,25.195196647833928
20.776869914701784,73.75141948789827,25.195196647833928,0,,24.753363974520713
29.876224492510516,47.14169967169528,24.753363974520713,0,,25.265650026319694
19.463616551358342,72.21968862814998,25.265650026319694,0,,24.68544667882356
33.020327407762665,84.42519738863241,24.68544667882356,1,24.889067727422635,24.827981412842913
36.39241170265714,86.41758916535933,24.827981412842913,1,25.777638902309093,25.49274165546924
18.527046219442838,52.51138466188176,25.49274165546924,0,,24.7961721118666
37.40839546302799,21.04015388085888,24.7961721118666,0,,26.05739444698274
33.39761532990006,87.85024763735068,26.05739444698274,1,22.72574174035919,23.725237552346258
29.576039024242306,53.713964047399834,23.725237552346258,1,25.642496014161217,25.06731847561673
30.61903177608128,46.86926857198681,25.06731847561673,0,,25.622489805663186
24.49231020418167,67.22359540118461,25.622489805663186,1,25.322618026260997,25.412579560081653
23.62980362203189,81.90676185610722,25.412579560081653,0,,25.234301966276675
25.903163228382915,43.55726076335341,25.234301966276675,1,25.89818906079548,25.69902293243984
34.49396936970077,29.13903407363175,25.69902293243984,1,23.949724792998055,24.47451423483059
37.363805672352285,83.98842047578522,24.47451423483059,0,,25.76344337858276
27.119459178758653,60.99661247055373,25.76344337858276,0,,25.89904495860035
28.540855366521672,70.67825758609177,25.89904495860035,0,,26.16322599939248
20.450577687352162,71.60433342154636,26.16322599939248,1,25.937608722814208,26.00529390578769
28.142254557567146,33.73434286786428,26.00529390578769,0,,26.218989970965634
32.07959641113703,85.80671007293391,26.218989970965634,1,22.471004331560565,23.595400023382084
29.41291188785634,41.92441765497648,23.595400023382084,0,,24.17715120982951
25.13120220069222,59.797191518391244,24.17715120982951,1,22.825685087042412,23.231124923878543
15.274895716462012,30.950850405504582,23.231124923878543,0,,22.43550200313689
21.662459834272056,78.57476627672499,22.43550200313689,1,24.402067441734612,23.812097810155294
31.625916863656386,34.02970228987597,23.812097810155294,0,,24.593479715505403
35.952674079457395,52.350520123921946,24.593479715505403,1,24.07567082113135,24.231013489443566
16.174149169376378,33.30266950048635,24.231013489443566,0,,23.425327057436846
19.60927301697408,27.22695684620863,23.425327057436846,0,,23.04372165339057
21.133727742033024,51.143649123358124,23.04372165339057,1,23.748773585428975,23.537258005817453
37.887841932297846,77.72262888975246,23.537258005817453,1,24.265618561187587,24.047110394576546
26.90126005497749,73.09369322901185,24.047110394576546,1,22.540005109684827,22.992136695152343
27.09387354831032,41.59289779137559,22.992136695152343,0,,23.40231038046814
21.556601107495627,67.60623445602039,23.40231038046814,0,,23.21773945317089
36.16019623286393,96.41890501787832,23.21773945317089,0,,24.511985131140193
23.356097270424023,81.67297629966575,24.511985131140193,0,,24.396396345068577
23.609593301105832,48.123212890737506,24.396396345068577,0,,24.317716040672302
27.38728290515496,75.07219171421889,24.317716040672302,1,23.838726051044524,23.98242304793286
16.898335259240554,26.221227526316568,23.98242304793286,1,24.778785883417708,24.539877032772253
21.803628430749068,67.21845334952697,24.539877032772253,0,,24.266252172569935
22.864913920235274,84.59442014534089,24.266252172569935,0,,24.12611834733647
18.420465772974033,96.0189883056642,24.12611834733647,0,,23.555553089900226
28.032516685339235,26.93641694897469,23.555553089900226,1,25.491783343505634,24.910914267424012
33.305622160239025,84.52489182891598,24.910914267424012,0,,25.750385056705515
33.10258323182846,70.97852638315895,25.750385056705515,1,22.998672035436744,23.824185941817376
27.235624091078513,37.69675534556818,23.824185941817376,1,22.20638322663484,22.6917240411896
31.74793661375098,23.533235016808014,22.6917240411896,1,25.700993269662664,24.798212501120744
19.51438362818334,65.43561844421035,24.798212501120744,1,23.251419426022352,23.71545734855187
18.01306446966161,78.48189371666253,23.71545734855187,0,,23.14521806066284
38.10990488441326,97.68465961322943,23.14521806066284,0,,24.641686743037884
34.883545948977435,79.60516384961764,24.641686743037884,1,25.378197594140282,25.157244338809562
22.97751183108139,86.3132379320542,25.157244338809562,0,,24.939271088036744
31.254183761080704,49.17577995658447,24.939271088036744,1,22.482267543109117,23.219368606587405
16.92383004073023,75.70310207025118,23.219368606587405,1,23.764128646992646,23.600700634871075
25.11213624204627,65.79422075467726,23.600700634871075,1,24.15796516950135,23.990785809112268
34.76807912097409,45.5002002345656,23.990785809112268,1,24.080672439514927,24.05370645039413
25.67042641637161,90.13323022899596,24.05370645039413,1,22.09760312622615,22.684434123476546
36.752471847523246,21.701552868030973,22.684434123476546,0,,24.091237895881214
19.63682273941806,50.71711119357806,24.091237895881214,1,25.195132943094663,24.86396442893063
39.94835276333343,48.05694523613681,24.86396442893063,1,22.354173642454473,23.10711087839732
15.939919330156522,58.38250614852038,23.10711087839732,1,25.494708456745354,24.778429183240945
39.602086729982375,81.46187310916146,24.778429183240945,0,,26.260794937915087
23.409261595710554,61.80153533076185,26.260794937915087,0,,25.975641603694633
20.969428644207557,28.837929050511573,25.975641603694633,1,23.188011505819528,24.02430053518206
36.32054554229754,77.24426521873936,24.02430053518206,0,,25.25392503589361
16.052329740909048,21.429914778673105,25.25392503589361,1,22.180402708881292,23.102459406984988
17.736689966977877,51.33041124322848,23.102459406984988,1,22.873015551460256,22.941848708117675
38.749029598755634,82.90760115324417,22.941848708117675,0,,24.522566797181472
29.713855724331133,98.58644120640653,24.522566797181472,0,,25.04169568989644
